Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-391251,"Protein folding",4,106,0.0074396406513194836,0.34733779821422195,0.36201355983978356,4,28,0.0022749431264218393,9606,Homo sapiens,"GNG2;CSNK2A2;FBXW2","","R-HSA-390470;R-HSA-6814418;R-HSA-8850560;R-HSA-6814409"
R-HSA-5218920,"VEGFR2 mediated vascular permeability",2,44,0.0030881527231892197,0.35020861232839895,0.36201355983978356,4,15,0.0012187195320116997,9606,Homo sapiens,"VAV3;MTOR","","R-HSA-5357472;R-HSA-198640;R-HSA-5357445;R-HSA-5357483"
R-HSA-190236,"Signaling by FGFR",4,107,0.007509825940482875,0.35365094472071734,0.36201355983978356,58,142,0.011537211569710758,9606,Homo sapiens,"SPRED2;PIK3CA;PTPN11;SOS1","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654608;R-HSA-5654622;R-HSA-5654620;R-HSA-5654618;R-HSA-5654596;R-HSA-5654597;R-HSA-5654594;R-HSA-5654734;R-HSA-5654607;R-HSA-5654730;R-HSA-5654600;R-HSA-5654729;R-HSA-5654646;R-HSA-5654647;R-HSA-5654643;R-HSA-8941613;R-HSA-5654640;R-HSA-5654641;R-HSA-5654655;R-HSA-5654392;R-HSA-5654631;R-HSA-8941628;R-HSA-5654510;R-HSA-8941618;R-HSA-5654633;R-HSA-8941623;R-HSA-5654423;R-HSA-5654679;R-HSA-5654677;R-HSA-5654416;R-HSA-5654672;R-HSA-5654673;R-HSA-5654684;R-HSA-5654426;R-HSA-5654406;R-HSA-5654662;R-HSA-5654663;R-HSA-5654402;R-HSA-5654658;R-HSA-5654413;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664;R-HSA-5654709;R-HSA-5654705;R-HSA-5654591;R-HSA-5654717;R-HSA-1549564;R-HSA-5654586;R-HSA-5654714;R-HSA-5654587;R-HSA-5654584;R-HSA-5654692;R-HSA-5654690;R-HSA-5654701;R-HSA-5654697"
R-HSA-5689880,"Ub-specific processing proteases",7,206,0.014458169567658618,0.358674878851735,0.36201355983978356,8,40,0.003249918752031199,9606,Homo sapiens,"USP25;USP7;USP42;ATXN7;USP44;USP34","","R-HSA-5696564;R-HSA-5689973;R-HSA-6782820;R-HSA-5690080;R-HSA-5696958;R-HSA-5689950;R-HSA-5696600;R-HSA-3640872"
R-HSA-193704,"p75 NTR receptor-mediated signalling",4,108,0.007580011229646266,0.3599643065931586,0.36201355983978356,11,50,0.004062398440038999,9606,Homo sapiens,"VAV3;IRAK1;SOS1","","R-HSA-193665;R-HSA-193686;R-HSA-193703;R-HSA-193684;R-HSA-193641;R-HSA-193705;R-HSA-205039;R-HSA-193694;R-HSA-209566;R-HSA-193695;R-HSA-193647"
R-HSA-975144,"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,4,4,3.2499187520311994E-4,9606,Homo sapiens,"IRAK1","","R-HSA-975119;R-HSA-975142;R-HSA-975122;R-HSA-975139"
R-HSA-937039,"IRAK1 recruits IKK complex",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,4,4,3.2499187520311994E-4,9606,Homo sapiens,"IRAK1","","R-HSA-937050;R-HSA-937034;R-HSA-937032;R-HSA-937044"
R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,4,4,3.2499187520311994E-4,9606,Homo sapiens,"EXT1","","R-HSA-9036283;R-HSA-3656261;R-HSA-9036285;R-HSA-3656257"
R-HSA-3656237,"Defective EXT2 causes exostoses 2",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,4,4,3.2499187520311994E-4,9606,Homo sapiens,"EXT1","","R-HSA-9036289;R-HSA-3656254;R-HSA-9036290;R-HSA-3656267"
R-HSA-179812,"GRB2 events in EGFR signaling",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,3,3,2.4374390640233994E-4,9606,Homo sapiens,"SOS1","","R-HSA-177938;R-HSA-109813;R-HSA-177943"
R-HSA-8951936,"RUNX3 regulates p14-ARF",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,6,8,6.499837504062399E-4,9606,Homo sapiens,"EP300","","R-HSA-8951977;R-HSA-8952058;R-HSA-8951966;R-HSA-8951951;R-HSA-8952081;R-HSA-8952101"
R-HSA-8851805,"MET activates RAS signaling",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,6,10,8.124796880077998E-4,9606,Homo sapiens,"SOS1","","R-HSA-8851877;R-HSA-8851859;R-HSA-8851827;R-HSA-8851900;R-HSA-8851804;R-HSA-8851899"
R-HSA-9027276,"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,4,7,5.687357816054598E-4,9606,Homo sapiens,"PIK3CA","","R-HSA-9021627;R-HSA-9027275;R-HSA-9012657;R-HSA-9027280"
R-HSA-2428933,"SHC-related events triggered by IGF1R",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,2,5,4.062398440038999E-4,9606,Homo sapiens,"SOS1","","R-HSA-5686318;R-HSA-5686073"
R-HSA-877312,"Regulation of IFNG signaling",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,1,4,3.2499187520311994E-4,9606,Homo sapiens,"PTPN11","","R-HSA-877308"
R-HSA-2197563,"NOTCH2 intracellular domain regulates transcription",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,2,9,7.312317192070198E-4,9606,Homo sapiens,"EP300","","R-HSA-2976551;R-HSA-2976563"
R-HSA-9005895,"Pervasive developmental disorders",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,1,5,4.062398440038999E-4,9606,Homo sapiens,"NCOR2","","R-HSA-9005585"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",1,16,0.0011229646266142617,0.36201355983978356,0.36201355983978356,1,5,4.062398440038999E-4,9606,Homo sapiens,"NCOR2","","R-HSA-9005585"
R-HSA-1227986,"Signaling by ERBB2",3,77,0.005404267265581134,0.3671187584376957,0.3671187584376957,13,43,0.0034936626584335393,9606,Homo sapiens,"PIK3CA;PRKCE;SOS1","","R-HSA-1250486;R-HSA-8934446;R-HSA-1306965;R-HSA-1306969;R-HSA-1250488;R-HSA-1250463;R-HSA-1250462;R-HSA-1306972;R-HSA-1306979;R-HSA-1250498;R-HSA-1250346;R-HSA-1306957;R-HSA-1250189"
R-HSA-749476,"RNA Polymerase III Abortive And Retractive Initiation",2,46,0.0032285233015160023,0.3702974126024562,0.3702974126024562,13,13,0.0010562235944101398,9606,Homo sapiens,"POLR3E;POLR3G","","R-HSA-113442;R-HSA-113449;R-HSA-113705;R-HSA-113454;R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112054;R-HSA-112153;R-HSA-112152;R-HSA-112155;R-HSA-112156;R-HSA-76060"
R-HSA-74158,"RNA Polymerase III Transcription",2,46,0.0032285233015160023,0.3702974126024562,0.3702974126024562,18,25,0.0020311992200194996,9606,Homo sapiens,"POLR3E;POLR3G","","R-HSA-113442;R-HSA-113446;R-HSA-113705;R-HSA-113449;R-HSA-113451;R-HSA-113454;R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112054;R-HSA-112153;R-HSA-112152;R-HSA-76056;R-HSA-83803;R-HSA-112155;R-HSA-83805;R-HSA-76060;R-HSA-112156"
R-HSA-168276,"NS1 Mediated Effects on Host Pathways",2,46,0.0032285233015160023,0.3702974126024562,0.3702974126024562,3,6,4.874878128046799E-4,9606,Homo sapiens,"CPSF4;KPNA4","","R-HSA-168859;R-HSA-1176059;R-HSA-6791035"
R-HSA-6806003,"Regulation of TP53 Expression and Degradation",2,46,0.0032285233015160023,0.3702974126024562,0.3702974126024562,4,35,0.0028436789080272993,9606,Homo sapiens,"USP7;MTOR","","R-HSA-3222072;R-HSA-6795290;R-HSA-3215295;R-HSA-3215310"
R-HSA-5675221,"Negative regulation of MAPK pathway",2,46,0.0032285233015160023,0.3702974126024562,0.3702974126024562,1,12,9.749756256093598E-4,9606,Homo sapiens,"DUSP7","","R-HSA-5675376"
R-HSA-9009391,"Extra-nuclear estrogen signaling",4,110,0.007720381807973049,0.3725851021958889,0.3725851021958889,6,38,0.0030874228144296394,9606,Homo sapiens,"GNG2;PIK3CA;UHMK1","","R-HSA-9021660;R-HSA-9021596;R-HSA-9632868;R-HSA-9021601;R-HSA-9021600;R-HSA-9632412"
R-HSA-163685,"Integration of energy metabolism",5,144,0.010106681639528355,0.3795400355987949,0.3795400355987949,15,62,0.005037374065648359,9606,Homo sapiens,"ADCY9;GNG2;PRKAR2B;ITPR2","","R-HSA-400037;R-HSA-163617;R-HSA-400097;R-HSA-400046;R-HSA-381644;R-HSA-381612;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-825631;R-HSA-111925;R-HSA-422320;R-HSA-400092;R-HSA-164377"
R-HSA-170660,"Adenylate cyclase activating pathway",1,17,0.001193149915777653,0.3796955755902621,0.3796955755902621,4,4,3.2499187520311994E-4,9606,Homo sapiens,"ADCY9","","R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170685"
R-HSA-442720,"CREB1 phosphorylation through the activation of Adenylate Cyclase",1,17,0.001193149915777653,0.3796955755902621,0.3796955755902621,2,6,4.874878128046799E-4,9606,Homo sapiens,"PRKAR2B","","R-HSA-111925;R-HSA-8951727"
R-HSA-1059683,"Interleukin-6 signaling",1,17,0.001193149915777653,0.3796955755902621,0.3796955755902621,3,19,0.0015437114072148197,9606,Homo sapiens,"PTPN11","","R-HSA-1112690;R-HSA-1112708;R-HSA-1112703"
R-HSA-6804759,"Regulation of TP53 Activity through Association with Co-factors",1,17,0.001193149915777653,0.3796955755902621,0.3796955755902621,1,11,8.937276568085798E-4,9606,Homo sapiens,"PPP1R13B","","R-HSA-6799777"
R-HSA-1643713,"Signaling by EGFR in Cancer",2,47,0.0032987085906793934,0.38024996427266666,0.38024996427266666,12,42,0.0034124146896327592,9606,Homo sapiens,"PIK3CA;SOS1","","R-HSA-5637798;R-HSA-5637765;R-HSA-5637808;R-HSA-1225957;R-HSA-5637806;R-HSA-1225961;R-HSA-1225950;R-HSA-5637770;R-HSA-1226014;R-HSA-1225951;R-HSA-1226012;R-HSA-5637801"
R-HSA-3371568,"Attenuation phase",2,47,0.0032987085906793934,0.38024996427266666,0.38024996427266666,1,5,4.062398440038999E-4,9606,Homo sapiens,"CREBBP;EP300","","R-HSA-3371554"
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",3,79,0.0055446378439079165,0.3822317208013989,0.3822317208013989,5,15,0.0012187195320116997,9606,Homo sapiens,"KMT2D;KIF3A;LNPEP","","R-HSA-1445143;R-HSA-2316347;R-HSA-1445149;R-HSA-1454699;R-HSA-1445144"
R-HSA-69236,"G1 Phase",2,48,0.003368893879842785,0.39013558479883403,0.39013558479883403,10,14,0.0011374715632109197,9606,Homo sapiens,"CDK6;E2F5","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095;R-HSA-8941895"
R-HSA-69231,"Cyclin D associated events in G1",2,48,0.003368893879842785,0.39013558479883403,0.39013558479883403,10,14,0.0011374715632109197,9606,Homo sapiens,"CDK6;E2F5","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095;R-HSA-8941895"
R-HSA-9609736,"Assembly and cell surface presentation of NMDA receptors",2,48,0.003368893879842785,0.39013558479883403,0.39013558479883403,1,22,0.0017874553136171597,9606,Homo sapiens,"CAMK2D","","R-HSA-9611368"
R-HSA-202403,"TCR signaling",5,146,0.010247052217855138,0.39055950706295905,0.39055950706295905,18,52,0.004224894377640559,9606,Homo sapiens,"PIK3CA;FBXW11;PRKCQ;MALT1;CARD11","","R-HSA-202307;R-HSA-202466;R-HSA-5607728;R-HSA-202534;R-HSA-202437;R-HSA-202500;R-HSA-202443;R-HSA-202472;R-HSA-202478;R-HSA-202510;R-HSA-202222;R-HSA-202453;R-HSA-202203;R-HSA-202459;R-HSA-202394;R-HSA-202489;R-HSA-202328;R-HSA-202365"
R-HSA-170670,"Adenylate cyclase inhibitory pathway",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,5,5,4.062398440038999E-4,9606,Homo sapiens,"ADCY9","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-975110,"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,3,5,4.062398440038999E-4,9606,Homo sapiens,"IRAK1","","R-HSA-975118;R-HSA-975188;R-HSA-975106"
R-HSA-804914,"Transport of fatty acids",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,1,2,1.6249593760155997E-4,9606,Homo sapiens,"SLC27A4","","R-HSA-879585"
R-HSA-975163,"IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,2,5,4.062398440038999E-4,9606,Homo sapiens,"TAB3","","R-HSA-975103;R-HSA-975097"
R-HSA-5607763,"CLEC7A (Dectin-1) induces NFAT activation",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,2,6,4.874878128046799E-4,9606,Homo sapiens,"ITPR2","","R-HSA-169683;R-HSA-169680"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,2,7,5.687357816054598E-4,9606,Homo sapiens,"PPP1R13B","","R-HSA-6799815;R-HSA-6800001"
R-HSA-1433559,"Regulation of KIT signaling",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,1,8,6.499837504062399E-4,9606,Homo sapiens,"SOS1","","R-HSA-205244"
R-HSA-391160,"Signal regulatory protein family interactions",1,18,0.0012633352049410444,0.39688871933998515,0.39688871933998515,1,10,8.124796880077998E-4,9606,Homo sapiens,"PTPN11","","R-HSA-391150"
R-HSA-165159,"mTOR signalling",2,49,0.0034390791690061765,0.39995035252370614,0.39995035252370614,14,28,0.0022749431264218393,9606,Homo sapiens,"KMT2D;MTOR","","R-HSA-447074;R-HSA-5653968;R-HSA-200421;R-HSA-377186;R-HSA-380930;R-HSA-5672828;R-HSA-5672824;R-HSA-380949;R-HSA-165680;R-HSA-165718;R-HSA-380979;R-HSA-380927;R-HSA-5672843;R-HSA-165692"
R-HSA-8856688,"Golgi-to-ER retrograde transport",5,148,0.010387422796181921,0.40156549772188155,0.40156549772188155,6,18,0.0014624634384140397,9606,Homo sapiens,"KLC2;KIF3A;HMCES;KIF5A","","R-HSA-6811412;R-HSA-6811427;R-HSA-6811426;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417"
R-HSA-1236394,"Signaling by ERBB4",3,82,0.005755193711398091,0.40474279978066474,0.40474279978066474,6,52,0.004224894377640559,9606,Homo sapiens,"PIK3CA;WWP1;SOS1","","R-HSA-1250370;R-HSA-1253282;R-HSA-1250353;R-HSA-1253300;R-HSA-1250383;R-HSA-1250380"
R-HSA-168253,"Host Interactions with Influenza Factors",2,50,0.0035092644581695676,0.4096906130465088,0.4096906130465088,3,8,6.499837504062399E-4,9606,Homo sapiens,"CPSF4;KPNA4","","R-HSA-168859;R-HSA-1176059;R-HSA-6791035"
R-HSA-75893,"TNF signaling",2,50,0.0035092644581695676,0.4096906130465088,0.4096906130465088,9,29,0.0023561910952226194,9606,Homo sapiens,"XIAP;TAB3","","R-HSA-5357776;R-HSA-5357904;R-HSA-5693108;R-HSA-5357845;R-HSA-5357860;R-HSA-5357780;R-HSA-5357928;R-HSA-5693055;R-HSA-5357757"
R-HSA-1980143,"Signaling by NOTCH1",3,83,0.005825379000561483,0.41219515986351274,0.41219515986351274,12,37,0.0030061748456288594,9606,Homo sapiens,"NCOR2;CREBBP;EP300","","R-HSA-4396371;R-HSA-1980078;R-HSA-1980047;R-HSA-1912393;R-HSA-1912394;R-HSA-4396347;R-HSA-4396379;R-HSA-1912388;R-HSA-1912391;R-HSA-1980067;R-HSA-4396382;R-HSA-1980065"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",7,218,0.015300393037619315,0.41313565332093205,0.41313565332093205,12,48,0.003899902502437439,9606,Homo sapiens,"CYTH3;KLC2;KIF3A;HMCES;KIF5A;VPS54","","R-HSA-6811431;R-HSA-6811412;R-HSA-6811427;R-HSA-6814674;R-HSA-6811426;R-HSA-6814671;R-HSA-6811423;R-HSA-8847883;R-HSA-6814682;R-HSA-6811418;R-HSA-6811417;R-HSA-8847880"
R-HSA-77595,"Processing of Intronless Pre-mRNAs",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,5,5,4.062398440038999E-4,9606,Homo sapiens,"CPSF4","","R-HSA-77589;R-HSA-77591;R-HSA-77590;R-HSA-77593;R-HSA-77592"
R-HSA-937072,"TRAF6-mediated induction of TAK1 complex within TLR4 complex",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,3,6,4.874878128046799E-4,9606,Homo sapiens,"TAB3","","R-HSA-936951;R-HSA-937075;R-HSA-936947"
R-HSA-180336,"SHC1 events in EGFR signaling",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,2,4,3.2499187520311994E-4,9606,Homo sapiens,"SOS1","","R-HSA-177936;R-HSA-177945"
R-HSA-9027284,"Erythropoietin activates RAS",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,2,8,6.499837504062399E-4,9606,Homo sapiens,"SOS1","","R-HSA-9029149;R-HSA-9029158"
R-HSA-1810476,"RIP-mediated NFkB activation via ZBP1",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,4,3.2499187520311994E-4,9606,Homo sapiens,"NKIRAS1","","R-HSA-168140"
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,4,3.2499187520311994E-4,9606,Homo sapiens,"MAPKAPK2","","R-HSA-450463"
R-HSA-3270619,"IRF3-mediated induction of type I IFN",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,5,4.062398440038999E-4,9606,Homo sapiens,"NLRC3","","R-HSA-1834939"
R-HSA-171007,"p38MAPK events",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,5,4.062398440038999E-4,9606,Homo sapiens,"MAPKAPK2","","R-HSA-187688"
R-HSA-450385,"Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,6,4.874878128046799E-4,9606,Homo sapiens,"MAPKAPK2","","R-HSA-450474"
R-HSA-446353,"Cell-extracellular matrix interactions",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,10,8.124796880077998E-4,9606,Homo sapiens,"TESK1","","R-HSA-446372"
R-HSA-1295596,"Spry regulation of FGF signaling",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,11,8.937276568085798E-4,9606,Homo sapiens,"PTPN11","","R-HSA-1549564"
R-HSA-418885,"DCC mediated attractive signaling",1,19,0.0013335204941044357,0.4136064744727812,0.4136064744727812,1,12,9.749756256093598E-4,9606,Homo sapiens,"ABLIM1","","R-HSA-418865"
R-HSA-211000,"Gene Silencing by RNA",4,117,0.008211678832116789,0.41653222756466146,0.41653222756466146,17,36,0.0029249268768280793,9606,Homo sapiens,"AGO1;AGO2;MYBL1","","R-HSA-5578965;R-HSA-2106625;R-HSA-9023912;R-HSA-5578742;R-HSA-5578966;R-HSA-426464;R-HSA-9023909;R-HSA-5578744;R-HSA-5578712;R-HSA-5601926;R-HSA-203862;R-HSA-210805;R-HSA-2106614;R-HSA-2106615;R-HSA-426522;R-HSA-426520;R-HSA-426489"
R-HSA-8878159,"Transcriptional regulation by RUNX3",4,118,0.00828186412128018,0.4227621697620675,0.4227621697620675,17,47,0.003818654533636659,9606,Homo sapiens,"CREBBP;LEF1;EP300;TCF3","","R-HSA-8951977;R-HSA-4411367;R-HSA-8878243;R-HSA-8951951;R-HSA-8878220;R-HSA-8952419;R-HSA-8951428;R-HSA-8952101;R-HSA-1980047;R-HSA-8952058;R-HSA-8951966;R-HSA-4396347;R-HSA-8952081;R-HSA-8951442;R-HSA-8878237;R-HSA-8951443;R-HSA-4411357"
R-HSA-8864260,"Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",2,52,0.0036496350364963502,0.4289342612446143,0.4289342612446143,1,44,0.0035749106272343193,9606,Homo sapiens,"CREBBP;EP300","","R-HSA-8864307"
R-HSA-354194,"GRB2:SOS provides linkage to MAPK signaling for Integrins ",1,20,0.001403705783267827,0.4298619534012452,0.4298619534012452,1,2,1.6249593760155997E-4,9606,Homo sapiens,"SOS1","","R-HSA-354165"
R-HSA-111471,"Apoptotic factor-mediated response",1,20,0.001403705783267827,0.4298619534012452,0.4298619534012452,13,28,0.0022749431264218393,9606,Homo sapiens,"XIAP","","R-HSA-114306;R-HSA-9627350;R-HSA-114440;R-HSA-114252;R-HSA-9627107;R-HSA-114419;R-HSA-9627104;R-HSA-114354;R-HSA-114261;R-HSA-9627078;R-HSA-114361;R-HSA-114392;R-HSA-9627369"
R-HSA-388844,"Receptor-type tyrosine-protein phosphatases",1,20,0.001403705783267827,0.4298619534012452,0.4298619534012452,1,6,4.874878128046799E-4,9606,Homo sapiens,"PPFIA1","","R-HSA-388824"
R-HSA-936964,"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon",1,20,0.001403705783267827,0.4298619534012452,0.4298619534012452,1,9,7.312317192070198E-4,9606,Homo sapiens,"PTPN11","","R-HSA-166271"
R-HSA-2151201,"Transcriptional activation of mitochondrial biogenesis",3,87,0.006106120157215048,0.44169248606515366,0.44169248606515366,2,32,0.0025999350016249595,9606,Homo sapiens,"USP46;NCOA1;CREBBP","","R-HSA-1592238;R-HSA-1368140"
R-HSA-1963640,"GRB2 events in ERBB2 signaling",1,21,0.0014738910724312183,0.4456679077482747,0.4456679077482747,4,4,3.2499187520311994E-4,9606,Homo sapiens,"SOS1","","R-HSA-1250498;R-HSA-1306969;R-HSA-1250488;R-HSA-1306972"
R-HSA-1250347,"SHC1 events in ERBB4 signaling",1,21,0.0014738910724312183,0.4456679077482747,0.4456679077482747,2,4,3.2499187520311994E-4,9606,Homo sapiens,"SOS1","","R-HSA-1250383;R-HSA-1250380"
R-HSA-5675482,"Regulation of necroptotic cell death",1,21,0.0014738910724312183,0.4456679077482747,0.4456679077482747,1,5,4.062398440038999E-4,9606,Homo sapiens,"XIAP","","R-HSA-5675470"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",1,21,0.0014738910724312183,0.4456679077482747,0.4456679077482747,2,11,8.937276568085798E-4,9606,Homo sapiens,"EP300","","R-HSA-3215152;R-HSA-3215144"
R-HSA-5654738,"Signaling by FGFR2",3,88,0.006176305446378439,0.4489792513531954,0.4489792513531954,15,46,0.003737406564835879,9606,Homo sapiens,"PIK3CA;PTPN11;SOS1","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654677;R-HSA-5654608;R-HSA-5654622;R-HSA-5654620;R-HSA-1549564;R-HSA-5654618;R-HSA-5654406;R-HSA-5654402;R-HSA-5654607;R-HSA-8941618;R-HSA-5654701;R-HSA-5654697;R-HSA-5654729"
R-HSA-6806834,"Signaling by MET",3,88,0.006176305446378439,0.4489792513531954,0.4489792513531954,9,49,0.003981150471238219,9606,Homo sapiens,"PIK3CA;PTPN11;SOS1","","R-HSA-8851877;R-HSA-8851859;R-HSA-8851827;R-HSA-8852019;R-HSA-8851954;R-HSA-8851900;R-HSA-8851804;R-HSA-8851899;R-HSA-8865994"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",3,88,0.006176305446378439,0.4489792513531954,0.4489792513531954,6,33,0.002681182970425739,9606,Homo sapiens,"EXT1;IDS;XYLT1","","R-HSA-1678650;R-HSA-2022856;R-HSA-2076392;R-HSA-2022919;R-HSA-2022851;R-HSA-1878002"
R-HSA-2990846,"SUMOylation",6,192,0.01347557551937114,0.45263568964541046,0.45263568964541046,8,139,0.011293467663308417,9606,Homo sapiens,"NCOR2;NCOA1;CREBBP;SATB2;EP300;SENP2","","R-HSA-3899291;R-HSA-2990840;R-HSA-3927886;R-HSA-2990842;R-HSA-4615900;R-HSA-3927959;R-HSA-4085296;R-HSA-2993763"
R-HSA-5684996,"MAPK1/MAPK3 signaling",9,297,0.02084503088152723,0.4550160022285621,0.4550160022285621,10,46,0.003737406564835879,9606,Homo sapiens,"SPRED2;CAMK2D;IRS1;PTPN11;RASAL3;SOS1;DUSP7","","R-HSA-5658438;R-HSA-109857;R-HSA-5658231;R-HSA-5672965;R-HSA-109858;R-HSA-5658435;R-HSA-5675376;R-HSA-5658430;R-HSA-5658424;R-HSA-5672969"
R-HSA-437239,"Recycling pathway of L1",2,55,0.0038601909039865244,0.4571636704959101,0.4571636704959101,1,14,0.0011374715632109197,9606,Homo sapiens,"RPS6KA4;RPS6KA5","","R-HSA-374696"
R-HSA-1963642,"PI3K events in ERBB2 signaling",1,22,0.0015440763615946099,0.46103673825007563,0.46103673825007563,6,7,5.687357816054598E-4,9606,Homo sapiens,"PIK3CA","","R-HSA-1306979;R-HSA-1306965;R-HSA-1250346;R-HSA-1250462;R-HSA-1306957;R-HSA-1250189"
R-HSA-164938,"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters",1,22,0.0015440763615946099,0.46103673825007563,0.46103673825007563,3,15,0.0012187195320116997,9606,Homo sapiens,"PACS1","","R-HSA-182263;R-HSA-182279;R-HSA-182286"
R-HSA-139853,"Elevation of cytosolic Ca2+ levels",1,22,0.0015440763615946099,0.46103673825007563,0.46103673825007563,1,5,4.062398440038999E-4,9606,Homo sapiens,"ITPR2","","R-HSA-139854"
R-HSA-1660517,"Synthesis of PIPs at the late endosome membrane",1,22,0.0015440763615946099,0.46103673825007563,0.46103673825007563,1,7,5.687357816054598E-4,9606,Homo sapiens,"MTMR3","","R-HSA-6809238"
R-HSA-5210891,"Uptake and function of anthrax toxins",1,22,0.0015440763615946099,0.46103673825007563,0.46103673825007563,1,19,0.0015437114072148197,9606,Homo sapiens,"MAP2K4","","R-HSA-5211391"
R-HSA-5620924,"Intraflagellar transport",2,56,0.0039303761931499155,0.46639368852082097,0.46639368852082097,8,12,9.749756256093598E-4,9606,Homo sapiens,"IFT74;KIF3A","","R-HSA-5624949;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5625416;R-HSA-5624952"
R-HSA-6781823,"Formation of TC-NER Pre-Incision Complex",2,56,0.0039303761931499155,0.46639368852082097,0.46639368852082097,2,7,5.687357816054598E-4,9606,Homo sapiens,"USP7;EP300","","R-HSA-6782069;R-HSA-6782004"
R-HSA-4641258,"Degradation of DVL",2,57,0.004000561482313307,0.47553017040608525,0.47553017040608525,6,7,5.687357816054598E-4,9606,Homo sapiens,"DVL1;KLHL12","","R-HSA-4641159;R-HSA-1504213;R-HSA-4641155;R-HSA-1504193;R-HSA-1504190;R-HSA-4641260"
