ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,sample
GO:0072503,cellular divalent inorganic cation homeostasis,25/706,25,706,151/8278,151,8278,9.212031020054396e-4,0.009911200553884166,0.00747902545433836,HERPUD1/GNB1/PTPRC/BAX/FKBP1A/CORO1A/YWHAE/GNA13/ATF4/DIAPH1/SLC41A1/TPT1/ATP13A3/SWAP70/TMBIM6/CALM2/MS4A1/CALM3/STOML2/HSP90B1/GRINA/CALR/HTT/CALM1/LYN,25,1.9412603418194099,GO BP,GCBcells
GO:1901988,negative regulation of cell cycle phase transition,33/706,33,706,200/8278,200,8278,1.600746899253381e-4,0.002730379670433816,0.0020603537325435046,PSMB1/PSMA4/BAX/PSMA3/PSMA7/CDK6/EZH2/PSMD3/PSMD11/MACROH2A1/CDK2/CNOT1/PSMB2/PRMT1/PSME3/PCNA/CCNB1/CDK4/MDM2/TP53/PSMA5/CNOT9/BUB3/PSMD6/RAD21/WEE1/PLK1/ATF5/BUB1/CDK1/ZFP36L1/TFDP1/PRKDC,33,1.9346600566572238,GO BP,GCBcells
GO:0033157,regulation of intracellular protein transport,31/706,31,706,188/8278,188,8278,2.53940828818121e-4,0.0038191244362753966,0.0028819242146195354,IPO5/XPO1/HUWE1/HSP90AB1/UBR5/OAZ1/TGFB1/YWHAE/UBE2D3/TRIM28/RAN/EDEM1/YWHAQ/MDM2/LCP1/TXN/ANP32B/TP53/HAX1/YWHAZ/NOLC1/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/INSIG1/PTPN1/FLNA/TFDP1/PPP3R1,31,1.9334126936290759,GO BP,GCBcells
GO:0043254,regulation of protein-containing complex assembly,44/706,44,706,267/8278,267,8278,1.3877724819882177e-5,4.2816862753107066e-4,3.2309749425855715e-4,FKBP4/TMSB10/HSPA5/RHOA/TFRC/HSP90AA1/BAX/CORO1A/COTL1/TGFB1/MTPN/PFN1/HSPA8/CAND1/EIF4G1/ACTR3/CAPZA1/STMN1/CLIP1/H3-3B/LCP1/ARPC5L/ACTR2/CUL4A/WARS1/TP53/HAX1/ARF1/PARP1/RPS3/CYRIB/ARPC5/ARPC2/SYK/VCP/ARF6/DDB1/HCFC1/CKAP5/GRB2/HCLS1/RACK1/DDX3X/ARPC4,44,1.9322447507188254,GO BP,GCBcells
GO:0050851,antigen receptor-mediated signaling pathway,29/706,29,706,176/8278,176,8278,4.0292501062657936e-4,0.005333354399334785,0.004024567265365269,PSMB1/PSMA4/WNK1/MEF2C/PTPRC/BAX/SPG21/EZR/PSMA3/PSMA7/CSK/PSMD3/PSMD11/KHDRBS1/PSMB2/RFTN1/PSME3/PSMA5/RPS3/MS4A1/PSMD6/SYK/STOML2/KLHL6/UBE2N/PAX5/HLA-DRA/HLA-DPA1/LYN,29,1.9319952356425445,GO BP,GCBcells
GO:0030099,myeloid cell differentiation,39/706,39,706,237/8278,237,8278,4.41478339347186e-5,0.0010406983774723553,7.853145149357395e-4,CD74/WDR1/TFRC/MEF2C/EIF2AK1/GNAS/PABPC4/MYH9/HIF1A/NFKBIA/TGFB1/RPS19/CDK6/HSPA9/HDAC1/PRMT1/H3-3B/ETS1/IRF4/CUL4A/IRF8/HAX1/PARP1/LBR/ADAR/IFI16/HMGB2/RPS14/PRDX3/B2M/CTNNB1/STAT3/KLF13/HCLS1/ZFP36L1/IKZF1/H4C3/PRKDC/LYN,39,1.9294653422741779,GO BP,GCBcells
GO:0060828,regulation of canonical Wnt signaling pathway,26/706,26,706,158/8278,158,8278,8.060467739866614e-4,0.009039715372863808,0.006821399789667938,PSMB1/CUL3/PSMA4/WNK1/PSMA3/STK4/PSMA7/UBR5/TLE5/TGFB1/PSMD3/PSMD11/USP34/HDAC1/UBE2B/PSMB2/PSME3/PSMA5/G3BP1/PSMD6/VCP/CTNNB1/PPP1CA/RUVBL1/TBL1XR1/DDX3X,26,1.9294653422741779,GO BP,GCBcells
GO:1902903,regulation of supramolecular fiber organization,32/706,32,706,195/8278,195,8278,2.2212316632473877e-4,0.003414024930031516,0.002576234757296373,FKBP4/TMSB10/RHOA/WDR1/MEF2C/TPX2/CORO1A/COTL1/MTPN/PFN1/HSPA8/ACTR3/CAPZA1/STMN1/CLIP1/SWAP70/ARPC5L/ACTR2/HAX1/ARF1/RPS3/CYRIB/ARPC5/ARPC2/ARF6/CFL1/CKAP5/GRB2/HCLS1/ACTG1/FLNA/ARPC4,32,1.924137430086439,GO BP,GCBcells
GO:1901991,negative regulation of mitotic cell cycle phase transition,31/706,31,706,189/8278,189,8278,2.7976353501892677e-4,0.004162722669997932,0.0031412046037212833,PSMB1/PSMA4/BAX/PSMA3/PSMA7/CDK6/EZH2/PSMD3/PSMD11/CDK2/CNOT1/PSMB2/PRMT1/PSME3/PCNA/CCNB1/CDK4/MDM2/TP53/PSMA5/CNOT9/BUB3/PSMD6/RAD21/WEE1/PLK1/BUB1/CDK1/ZFP36L1/TFDP1/PRKDC,31,1.9231829968373877,GO BP,GCBcells
GO:0006397,mRNA processing,73/706,73,706,446/8278,446,8278,2.42870214474917e-8,1.8528789453395487e-6,1.3981887179723452e-6,PTBP1/STRAP/POLR2B/THRAP3/U2AF2/PABPC1/DAZAP1/DDX1/KHSRP/FUS/PAPOLA/ALKBH5/HNRNPC/SRPK1/HNRNPH3/HNRNPM/SF3A1/SNRPD3/DDX17/PABPN1/RBM3/HNRNPL/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/PRPF19/SRSF9/SRSF3/TCERG1/NCL/SF3B1/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/SNRPB2/HNRNPR/RALY/LSM4/SRRM1/CCNB1/RBM17/SYNCRIP/DHX9/TRA2B/HNRNPD/NONO/CELF1/MBNL1/HNRNPU/SON/SSU72/RRP1B/ADAR/SRSF2/PPP4R2/TRA2A/HNRNPK/NUDT21/SRRM2/SF1/HNRNPH1/PCBP1/HNRNPF/PRPF8/HNRNPA0/ALYREF/ZFP36L1/SF3B3/PCBP2,73,1.9191491253699868,GO BP,GCBcells
GO:0019882,antigen processing and presentation,27/706,27,706,166/8278,166,8278,7.752503282928626e-4,0.00883953906933927,0.006670346074098773,PSMB1/CD74/PSMA4/RAB7A/RAB10/PSMA3/PSMA7/PSMD3/PSMD11/LNPEP/CAPZA1/PSMB2/CANX/RFTN1/PSME3/CLTC/PSMA5/ARF1/AP2M1/PSMD6/B2M/CALR/DYNC1H1/HLA-DRA/HLA-DPA1/HLA-B/DYNLL2,27,1.907112870746442,GO BP,GCBcells
GO:0006310,DNA recombination,36/706,36,706,222/8278,222,8278,1.1745324327627829e-4,0.0021615517929265953,0.001631114292590236,NUCKS1/TCF3/TFRC/MCM2/MCM6/TOP2B/XRCC5/PTPRC/FUS/MCM5/APEX1/MCM4/TGFB1/NSD2/MCM3/MSH6/SFPQ/UBE2B/TOP2A/SWAP70/ACTR2/PARP1/HSPD1/NONO/PPP4R2/HMGB2/RAD21/MCM7/STAT6/RUVBL1/UBE2N/ALYREF/H1-2/H2AX/XRCC6/PRKDC,36,1.9013858050685246,GO BP,GCBcells
GO:0031647,regulation of protein stability,35/706,35,706,216/8278,216,8278,1.479050295962415e-4,0.0025434815745320875,0.0019193197973489836,CUL3/HSP90AA1/HSP90AB1/STK4/PIM2/PFN1/HSPA8/PTGES3/GAPDH/CCT4/UBE2B/TCP1/RPL5/USP9X/RPL23/CCT7/MDM2/FLOT1/TP53/RPL11/HSPD1/CCT6A/CCT5/CCT8/CCT3/CCT2/PLK1/HCFC1/CALR/RAD23A/USP7/FLNA/HTT/PHB2/PRKDC,35,1.899918686391774,GO BP,GCBcells
GO:0051301,cell division,71/706,71,706,439/8278,439,8278,6.309541226395776e-8,4.487260167111301e-6,3.386101696520695e-6,NCAPD2/CUL3/RHOA/SMC1A/RAB10/SEH1L/TPX2/ANAPC5/NUDC/MYH9/UBE2I/TGFB1/CDK6/AKNA/CCND3/NR3C1/SMC4/GNAI2/ACTR3/STMN1/NCAPH/PDS5A/CDK2/TUBA1B/CKS2/NCOA3/USP9X/SEPTIN6/ARPP19/TOP2A/RAN/CCNB1/CDK4/SMC2/ACTR2/CLTC/ENSA/ARF1/CALM2/CCNA2/RPS3/CDC123/TIAL1/HNRNPU/BUB3/CCNB2/SON/CALM3/GNL3/RAD21/ARF6/WEE1/PLK1/TUBA1C/SEPTIN2/BUB1/CDK1/PPP1CA/CFL1/CKAP5/RUVBL1/RCC2/SEPTIN9/PPP1CC/TUBB/DYNC1H1/MCMBP/CALM1/TOP1/RACK1/PPP1CB,71,1.8963327676214936,GO BP,GCBcells
GO:0051258,protein polymerization,27/706,27,706,167/8278,167,8278,8.520369619576464e-4,0.009334587708549044,0.007043911451335991,FKBP4/TMSB10/RHOA/HSP90AA1/TPX2/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/STMN1/CLIP1/DIAPH1/ARPC5L/ACTR2/HAX1/ARF1/RPS3/CYRIB/ARPC5/ARPC2/ARF6/CKAP5/GRB2/HCLS1/ARPC4,27,1.8956930331970623,GO BP,GCBcells
GO:0007059,chromosome segregation,42/706,42,706,262/8278,262,8278,4.265302138499928e-5,0.001011141682098627,7.630109326558302e-4,NCAPD2/CUL3/PUM2/NDC1/SMC1A/TOP2B/SEH1L/ANAPC5/SRPK1/UBE2I/KPNB1/NR3C1/MACROH2A1/SMC4/ACTR3/SFPQ/UBE2B/NCAPH/NAA50/PDS5A/USP9X/DLGAP5/TOP2A/RAN/CCNB1/SMC2/ACTR2/MKI67/RPS3/HNRNPU/BUB3/RAD21/PLK1/CTNNB1/BUB1/RCC2/DYNC1H1/MCMBP/TLK1/TOP1/PHB2/DDX3X,42,1.8796142118807173,GO BP,GCBcells
GO:0007015,actin filament organization,34/706,34,706,213/8278,213,8278,2.4569157809901747e-4,0.0037083520205161056,0.0027983349750921793,TMSB10/CUL3/RHOA/WDR1/EZR/CORO1A/COTL1/MTPN/PFN1/PPP1R9B/ACTR3/CAPZA1/STMN1/DIAPH1/SWAP70/LCP1/ARPC5L/ACTR2/HAX1/ARF1/SH3KBP1/CYRIB/ARPC5/ARPC2/ARF6/HSP90B1/TPM4/CFL1/MARCKSL1/GRB2/HCLS1/ACTG1/FLNA/ARPC4,34,1.8716301586668262,GO BP,GCBcells
GO:0031349,positive regulation of defense response,30/706,30,706,188/8278,188,8278,5.629729192981707e-4,0.006947748145220954,0.005242794245352624,PSMB1/KPNA6/PSMA4/PUM2/XRCC5/MEF2C/PSMA3/NFKBIA/PSMA7/RPS19/PSMD3/PSMD11/SFPQ/PSMB2/PSME3/ETS1/DHX9/PSMA5/HSPD1/TNIP1/NONO/IFI16/PSMD6/HMGB2/SYK/STAT3/XRCC6/PRKDC/LYN/LSM14A,30,1.8710445422216864,GO BP,GCBcells
GO:0043312,neutrophil degranulation,49/706,49,706,309/8278,309,8278,1.3309493675090678e-5,4.1989951474195853e-4,3.168575937845094e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B,49,1.859337898915445,GO BP,GCBcells
GO:1903706,regulation of hemopoiesis,45/706,45,706,284/8278,284,8278,3.0660444920265657e-5,7.657811124133017e-4,5.778610170436034e-4,PSMB1/CD74/PSMA4/RHOA/TCF3/MEF2C/PTPRC/GNAS/PSMA3/HIF1A/NFKBIA/PSMA7/TGFB1/CDK6/ZMIZ1/PSMD3/PSMD11/HSPA9/HDAC1/PSMB2/PRMT1/PSME3/H3-3B/ETS1/IRF4/CUL4A/SOD1/PSMA5/HAX1/IKZF3/PSMD6/HMGB2/SYK/B2M/NUDT21/CTNNB1/STAT3/KLF13/HCLS1/ZFP36L1/XRCC6/H4C3/HLA-B/PRKDC/LYN,45,1.8578681722060406,GO BP,GCBcells
GO:0002446,neutrophil mediated immunity,50/706,50,706,316/8278,316,8278,1.1546905922753513e-5,0.00037852200978026363,2.8563398861548167e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/WDR1/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B,50,1.8552551368020942,GO BP,GCBcells
GO:0002283,neutrophil activation involved in immune response,49/706,49,706,310/8278,310,8278,1.4552359664620893e-5,4.457058478302866e-4,3.363311400013803e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B,49,1.8533400347253952,GO BP,GCBcells
GO:0010948,negative regulation of cell cycle process,42/706,42,706,266/8278,266,8278,6.118197916917902e-5,0.0013147906032471232,9.921454353939458e-4,PSMB1/PSMA4/BAX/CBX5/HSP90AB1/PSMA3/PSMA7/RBBP7/CDK6/EZH2/PSMD3/PSMD11/PRKAR1A/MACROH2A1/CBX3/CDK2/CNOT1/RPL23/PSMB2/PRMT1/PSME3/PCNA/CCNB1/CDK4/MDM2/TP53/PSMA5/CNOT9/BUB3/RBBP4/PSMD6/RAD21/WEE1/PLK1/ATF5/BUB1/CDK1/CALR/NPM1/ZFP36L1/TFDP1/PRKDC,42,1.8513493365140898,GO BP,GCBcells
GO:0016579,protein deubiquitination,35/706,35,706,222/8278,222,8278,2.5565337665675093e-4,0.0038311484587561675,0.0028909975826447625,PSMB1/BIRC3/PSMA4/RHOA/ACTB/PSMA3/HIF1A/NFKBIA/PSMA7/PSMD3/PSMD11/USP34/RAD23B/USP22/USP9X/PSMB2/PSME3/MDM2/TP53/PSMA5/CCNA2/TNIP1/UCHL1/PSMD6/VCP/CDK1/UBB/ASXL1/HCFC1/TOMM20/RUVBL1/RAD23A/SHMT2/USP7/UBA52,35,1.84856953270551,GO BP,GCBcells
GO:0015931,nucleobase-containing compound transport,33/706,33,706,210/8278,210,8278,4.0442877818267127e-4,0.005336425010234241,0.004026884358733781,NDC1/U2AF2/XPO1/SEH1L/KHSRP/ALKBH5/PABPN1/SRSF9/SRSF3/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/NUP153/RFTN1/RAN/EIF5A/SRRM1/DHX9/FLOT1/LRPPRC/SSB/G3BP2/HNRNPU/SRSF2/ABCE1/TOMM20/AGFG1/CKAP5/NPM1/ALYREF/XPOT/ZFP36L1,33,1.8425333872925942,GO BP,GCBcells
GO:0050776,regulation of immune response,71/706,71,706,452/8278,452,8278,2.063095248869187e-7,1.2730511270963393e-5,9.606486855415658e-6,PSMB1/CD74/BIRC3/PSMA4/WNK1/TFRC/ACTB/XRCC5/DDX1/HSP90AA1/MEF2C/PTPRC/BAX/FKBP1A/SPG21/EZR/HSP90AB1/PSMA3/PSMA7/SLC7A5/CSK/TGFB1/RPS19/PSMD3/C1QBP/PSMD11/NSD2/ACTR3/RAP1A/SFPQ/KHDRBS1/PSMB2/RFTN1/PSME3/DHX9/IRF4/ACTR2/PSMA5/HSPD1/NONO/RPS3/CYRIB/MS4A1/ADAR/ARPC5/ARPC2/IFI16/PSMD6/HMGB2/ABCE1/SYK/STOML2/DDX21/B2M/STAT6/KLHL6/GRB2/UBE2N/ACTG1/PAX5/PTPN1/XRCC6/CALM1/HLA-DRA/PPP3R1/HLA-DPA1/HLA-B/ARPC4/PRKDC/LYN/LSM14A,71,1.8417922234199904,GO BP,GCBcells
GO:0006470,protein dephosphorylation,30/706,30,706,191/8278,191,8278,7.368142886033542e-4,0.008540532472319543,0.006444714684847019,PTBP1/PTPRC/FKBP1A/HSP90AB1/PPP6R1/TGFB1/PPP1R9B/YWHAE/PPP6R3/PPP2CA/GNAI2/PPM1G/SET/ARPP19/SWAP70/ENSA/CALM2/CALM3/SSU72/PPP4R2/HSP90B1/YWHAB/PPP1CA/PTP4A2/PPP1CC/PTPN1/HTT/CALM1/PPP1CB/PPP3R1,30,1.8416564080506652,GO BP,GCBcells
GO:0042119,neutrophil activation,49/706,49,706,312/8278,312,8278,1.7365665218468638e-5,5.025264224599614e-4,3.792081377651809e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B,49,1.841459649887412,GO BP,GCBcells
GO:0033044,regulation of chromosome organization,46/706,46,706,293/8278,293,8278,3.175952193962528e-5,7.885381896962585e-4,5.95033584518174e-4,CUL3/MCM2/XRCC5/ANAPC5/HNRNPC/UBR5/SSBP1/MACROH2A1/CCT4/SFPQ/UBE2B/SET/TCP1/HNRNPA2B1/DLGAP5/TRIM28/DNMT1/TOP2A/H3-3B/CCNB1/CCT7/HMGA1/HNRNPD/TP53/PARP1/CCT6A/MKI67/SSRP1/CCT5/HNRNPU/TRIP12/BUB3/CCT8/CTBP1/CCT3/GNL3/RAD21/CCT2/PLK1/CTNNB1/BUB1/UBE2N/USP7/H1-2/PAX5/TLK1,46,1.8408183391505284,GO BP,GCBcells
GO:0060249,anatomical structure homeostasis,40/706,40,706,255/8278,255,8278,1.0578188969616224e-4,0.001981521469487039,0.001495262801720188,STRAP/TFRC/ACTB/XRCC5/HSP90AA1/BAX/GNAS/FH/HNRNPC/HSP90AB1/HIF1A/APEX1/CORO1A/CSK/PTGES3/CCT4/PRDX1/TCP1/HNRNPA2B1/JCHAIN/PCNA/CCT7/HNRNPD/SOD1/PARP1/CCT6A/CCT5/HNRNPU/CCT8/CCT3/GNL3/SYK/CCT2/B2M/CTNNB1/ACTG1/USP7/XRCC6/H4C3/PRKDC,40,1.8392490140532134,GO BP,GCBcells
GO:0044839,cell cycle G2/M phase transition,36/706,36,706,230/8278,230,8278,2.4239242845178332e-4,0.0036799336247062757,0.0027768903575125375,PSMB1/PSMA4/HSP90AA1/TPX2/PSMA3/PSMA7/PSMD3/PSMD11/YWHAE/MACROH2A1/KHDRBS1/CDK2/PSMB2/ARPP19/PSME3/CCNB1/CDK4/TP53/PSMA5/ENSA/CCNA2/CCNB2/CALM3/PSMD6/RAD21/WEE1/PLK1/ATF5/YWHAG/CDK1/CKAP5/RCC2/NPM1/TUBB/DYNC1H1/PPP1CB,36,1.8352506466313585,GO BP,GCBcells
GO:0032386,regulation of intracellular transport,38/706,38,706,243/8278,243,8278,1.672920797339778e-4,0.0028191066930271925,0.002127307443837689,IPO5/XPO1/HUWE1/EZR/HSP90AB1/UBR5/OAZ1/TGFB1/YWHAE/UBE2D3/KHDRBS1/NUP153/TRIM28/RAN/EDEM1/YWHAQ/MDM2/DHX9/LCP1/TXN/ANP32B/TP53/HAX1/ARF1/YWHAZ/NOLC1/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/PPP1CC/INSIG1/PTPN1/FLNA/DYNC1H1/TFDP1/PPP3R1,38,1.8335723195653948,GO BP,GCBcells
GO:0098813,nuclear chromosome segregation,32/706,32,706,205/8278,205,8278,5.550964258480111e-4,0.006870751040879807,0.005184691970038247,NCAPD2/CUL3/NDC1/SMC1A/TOP2B/SEH1L/ANAPC5/KPNB1/MACROH2A1/SMC4/ACTR3/SFPQ/UBE2B/NCAPH/NAA50/PDS5A/DLGAP5/TOP2A/RAN/CCNB1/SMC2/ACTR2/HNRNPU/BUB3/RAD21/PLK1/CTNNB1/BUB1/RCC2/DYNC1H1/MCMBP/PHB2,32,1.8302770676431979,GO BP,GCBcells
GO:0051222,positive regulation of protein transport,33/706,33,706,212/8278,212,8278,4.815630528268962e-4,0.0060862607519929415,0.004592712945159493,IPO5/ACSL4/HUWE1/EZR/HSP90AB1/HIF1A/UBR5/OAZ1/GPI/TGFB1/YWHAE/UBE2D3/GAPDH/TRIM28/RAN/EDEM1/YWHAQ/MDM2/ANP32B/TP53/ARF1/YWHAZ/SYK/ARF6/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/FLNA/TFDP1/RACK1/PPP3R1,33,1.8251509968464374,GO BP,GCBcells
GO:0044089,positive regulation of cellular component biogenesis,47/706,47,706,302/8278,302,8278,3.274877368528449e-5,8.083167904909043e-4,6.099585835624504e-4,RHOA/MAP4K4/TFRC/RAB7A/HSP90AA1/BAX/CORO1A/TGFB1/PFN1/CAND1/EIF4G1/ACTR3/HEATR1/CNOT1/TRIM28/CLIP1/DNMT1/SWAP70/LCP1/ARPC5L/FLOT1/ACTR2/G3BP2/CUL4A/WARS1/IQGAP1/TP53/ARF1/PARP1/G3BP1/RPS3/ARPC5/ARPC2/WDR43/SYK/VCP/ARF6/DDB1/CKAP5/GRB2/SEPTIN9/FLNA/DYNC1H1/HTT/RACK1/DDX3X/ARPC4,47,1.824784721310245,GO BP,GCBcells
GO:0036230,granulocyte activation,49/706,49,706,316/8278,316,8278,2.4553633044814103e-5,6.459913825486049e-4,4.8746728179875675e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B,49,1.8181500340660524,GO BP,GCBcells
GO:0006875,cellular metal ion homeostasis,31/706,31,706,200/8278,200,8278,7.607238738860075e-4,0.008745198287193664,0.006599156200862611,HERPUD1/TFRC/GNB1/PTPRC/BAX/FKBP1A/HIF1A/CORO1A/YWHAE/CAND1/GNA13/ATF4/DIAPH1/SLC41A1/TPT1/ATP13A3/SWAP70/TMBIM6/SOD1/ARF1/CALM2/MS4A1/CALM3/ATP1A1/STOML2/HSP90B1/GRINA/CALR/HTT/CALM1/LYN,31,1.8174079320113314,GO BP,GCBcells
GO:0045787,positive regulation of cell cycle,39/706,39,706,252/8278,252,8278,1.7231761747492884e-4,0.002880656266632675,0.0021737529602205326,CUL3/RHOA/BAX/ANAPC5/HSP90AB1/RANBP1/APEX1/EZH2/CCND3/MACROH2A1/EIF4G1/SFPQ/UBE2B/CDK2/CKS2/USP22/CNOT1/RPL23/PRMT1/DLGAP5/PCNA/CCNB1/CDK4/MDM2/CUL4A/TP53/CNOT9/HNRNPU/RAD21/CDK1/HCFC1/RCC2/CALR/RAD23A/NPM1/DYNC1H1/TFDP1/PHB2/DDX3X,39,1.8146162147578577,GO BP,GCBcells
GO:0001666,response to hypoxia,32/706,32,706,207/8278,207,8278,6.594117750260709e-4,0.007816078553698851,0.005898039307994118,CFLAR/PSMB1/PSMA4/PKM/RHOA/ENO1/GNB1/ALKBH5/PSMA3/HIF1A/PSMA7/AHCY/PGK1/PSMD3/PSMD11/PSMB2/PSME3/CCNB1/LDHA/ETS1/MDM2/TMBIM6/TP53/PSMA5/HSPD1/CCNA2/PSMD6/HSP90B1/UBB/ZFP36L1/PHB2/UBA52,32,1.8125932312408481,GO BP,GCBcells
GO:0019221,cytokine-mediated signaling pathway,59/706,59,706,382/8278,382,8278,4.075260307382779e-6,1.7272517424018322e-4,1.3033900058062096e-4,PSMB1/CD74/BIRC3/PSMA4/WNK1/ZC3H15/HSP90AA1/PTPRC/GSTP1/RPLP0/HSP90AB1/PSMA3/HIF1A/NFKBIA/PSMA7/IL21R/TGFB1/PSMD3/PSMD11/HSPA8/HSPA9/LMNB1/CAPZA1/TCP1/HNRNPA2B1/PSMB2/CANX/PSME3/LCP1/IRF4/IRF8/TP53/SOD1/PSMA5/MCL1/ARF1/CNOT9/HNRNPDL/ADAR/PSMD6/ABCE1/YWHAZ/SYK/HSP90B1/B2M/STAT6/STAT3/HNRNPF/UBB/CFL1/GRB2/UBE2N/PTPN1/HLA-DRA/RACK1/UBA52/HLA-DPA1/HLA-B/LSM14A,59,1.8109621345831541,GO BP,GCBcells
GO:1903827,regulation of cellular protein localization,58/706,58,706,378/8278,378,8278,6.077659248948027e-6,2.4048767842955706e-4,1.8147281539212978e-4,IPO5/TFRC/ACTB/HSP90AA1/XPO1/DNAJA1/HUWE1/EZR/HSP90AB1/CSK/UBR5/OAZ1/TGFB1/PPP1R9B/YWHAE/UBE2D3/MACROH2A1/CCT4/RAP1A/TCP1/TRIM28/RAN/EDEM1/YWHAQ/CCT7/MDM2/LCP1/TXN/ANP32B/IQGAP1/CLTC/TP53/HAX1/PARP1/CCT6A/CCT5/CCT8/AP2M1/CCT3/GNL3/YWHAZ/ARF6/NOLC1/CCT2/PLK1/YWHAB/CTNNB1/YWHAG/CDK1/KIF5B/HCLS1/INSIG1/PTPN1/ILRUN/FLNA/TFDP1/RACK1/PPP3R1,58,1.7991066744607822,GO BP,GCBcells
GO:0045936,negative regulation of phosphate metabolic process,49/706,49,706,320/8278,320,8278,3.439640507955999e-5,8.440193901393785e-4,6.368998859914833e-4,STRAP/WNK1/IPO5/RHOA/PTPRC/GSTP1/DNAJA1/BAX/FKBP1A/EZR/CSK/TGFB1/EIF3A/PPP1R9B/PRKAR1A/YWHAE/PPP2CA/MACROH2A1/GNAI2/EIF4G1/UBE2B/SET/ARPP19/SWAP70/CCNB1/WARS1/IQGAP1/TP53/ENSA/PARP1/CALM2/TNIP1/HNRNPU/UCHL1/CALM3/RRP1B/ADAR/PRDX3/PLK1/YWHAB/STAT3/YWHAG/NPM1/PTPN1/CALM1/RACK1/IPO7/PRKDC/LYN,49,1.7954231586402267,GO BP,GCBcells
GO:0036293,response to decreased oxygen levels,33/706,33,706,216/8278,216,8278,6.758395061830287e-4,0.007957979199257437,0.00600511801499332,CFLAR/PSMB1/PSMA4/PKM/RHOA/ENO1/GNB1/ALKBH5/PSMA3/HIF1A/PSMA7/AHCY/PGK1/PSMD3/PSMD11/PSMB2/ATF4/PSME3/CCNB1/LDHA/ETS1/MDM2/TMBIM6/TP53/PSMA5/HSPD1/CCNA2/PSMD6/HSP90B1/UBB/ZFP36L1/PHB2/UBA52,33,1.7913519043122441,GO BP,GCBcells
